KPI_Name,Source,Consignee,Consignee_Name,Parent_Name,Last Estimated Ocean Arrival Date,Country_Name,Last Estimated Ocean Arrival Location,Last Actual Ocean Arrival Date,Carrier Release Date (UTC),CBL Number,Carrier SCAC,Week,OnTime/Delay_ Status,CBL_Number_Count,On-Time_Count,Delay_Count,On_Time_Percentage
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,ACTION SERVICE & DISTRIBUTIE BV,ACTION SERVICE & DISTRIBUTIE BV,27-01-2025,Netherlands,NLROT,27-01-2025,20-01-2025,KHNN1062500127,KHNN,202505,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,02-03-2025,France,FRLEH,02-03-2025,13-02-2025,MEDUGS719649,MSCU,202510,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,26-01-2025,Netherlands,NLROT,26-01-2025,22-01-2025,KHNN1063111053,KHNN,202505,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,04-02-2025,France,FRFSM,04-02-2025,31-01-2025,MAEU246390219,MAEU,202506,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,06-02-2025,Netherlands,NLROT,06-02-2025,30-01-2025,KHNN1062881712,KHNN,202506,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,20-02-2025,Netherlands,NLROT,20-02-2025,13-02-2025,KHNN1063729202,KHNN,202508,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,20-02-2025,Netherlands,NLROT,20-02-2025,13-02-2025,KHNN1063729172,KHNN,202508,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,19-02-2025,France,FRLEH,19-02-2025,14-02-2025,HLCUNG12412VRMT0,HLCU,202508,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,ACTION SERVICE & DISTRIBUTIE BV,ACTION SERVICE & DISTRIBUTIE BV,03-02-2025,Netherlands,NLROT,03-02-2025,27-01-2025,MAEU285065399,MAEU,202506,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,16-01-2025,Germany,DEHAM,16-01-2025,15-01-2025,MAEU273586654,MAEU,202503,Delay,1,,1.0,
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,ACTION SERVICE & DISTRIBUTIE BV,ACTION SERVICE & DISTRIBUTIE BV,12-02-2025,France,FRFSM,10-02-2025,07-02-2025,MAEU247112466,MAEU,202507,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,ACTION SERVICE & DISTRIBUTIE BV,ACTION SERVICE & DISTRIBUTIE BV,02-03-2025,Netherlands,NLROT,02-03-2025,02-03-2025,MAEU285065561,MAEU,202510,Delay,1,,1.0,
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,01-03-2025,Poland,PLGDN,01-03-2025,21-02-2025,MAEU248763540,MAEU,202509,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,ACTION SERVICE & DISTRIBUTIE BV,ACTION SERVICE & DISTRIBUTIE BV,17-02-2025,France,FRFSM,16-02-2025,14-02-2025,MAEU247774397,MAEU,202508,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,24-01-2025,France,FRLEH,24-01-2025,16-01-2025,KHNN1062646853,KHNN,202504,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,21-01-2025,France,FRFSM,21-01-2025,19-01-2025,MAEU246421775,MAEU,202504,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,03-02-2025,Netherlands,NLROT,03-02-2025,27-01-2025,MAEU247547870,MAEU,202506,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,25-02-2025,France,FRFSM,25-02-2025,23-02-2025,MAEU278640194,MAEU,202509,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,ACTION SERVICE & DISTRIBUTIE BV,ACTION SERVICE & DISTRIBUTIE BV,18-02-2025,Netherlands,NLROT,18-02-2025,11-02-2025,KHNN1063263043,KHNN,202508,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,02-03-2025,France,FRLEH,02-03-2025,17-02-2025,MEDUOY039077,MSCU,202510,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,ACTION SERVICE & DISTRIBUTIE BV,ACTION SERVICE & DISTRIBUTIE BV,03-02-2025,Netherlands,NLROT,03-02-2025,28-01-2025,MEDUGS385870,MSCU,202506,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,02-03-2025,France,FRFSM,02-03-2025,19-02-2025,MEDUGS317345,MSCU,202510,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,05-02-2025,Netherlands,NLROT,05-02-2025,24-01-2025,CMDUCHN1822626,CMDU,202506,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,23-01-2025,Netherlands,NLROT,23-01-2025,15-01-2025,KHNN1063086401,KHNN,202504,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,ACTION SERVICE & DISTRIBUTIE BV,ACTION SERVICE & DISTRIBUTIE BV,23-01-2025,Netherlands,NLROT,23-01-2025,14-01-2025,MAEU285065291,MAEU,202504,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,05-02-2025,Netherlands,NLROT,05-02-2025,24-01-2025,CMDUCHN1855148,CMDU,202506,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,02-03-2025,France,FRLEH,02-03-2025,13-02-2025,MAEU248650361,MAEU,202510,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,30-01-2025,Poland,PLGDY,22-01-2025,22-01-2025,KHNN1062997007,KHNN,202505,Delay,1,,1.0,
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,02-02-2025,France,FRLEH,02-02-2025,24-01-2025,KHNN1062684619,KHNN,202506,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,18-01-2025,Poland,PLGDN,18-01-2025,10-01-2025,MAEU285293641,MAEU,202503,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,22-01-2025,France,FRLEH,22-01-2025,23-01-2025,CMDUNGP1849468,CMDU,202504,Delay,1,,1.0,
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,03-03-2025,Netherlands,NLROT,03-03-2025,28-02-2025,MEDUYD313654,MSCU,202510,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,ACTION SERVICE & DISTRIBUTIE BV,ACTION SERVICE & DISTRIBUTIE BV,19-01-2025,Netherlands,NLROT,21-01-2025,10-01-2025,HLCUNG12411WBMH0,HLCU,202504,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,ACTION SERVICE & DISTRIBUTIE BV,ACTION SERVICE & DISTRIBUTIE BV,03-03-2025,Poland,PLGDN,,26-02-2025,EGLV143462966862,EGLV,202510,Delay,1,,1.0,
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,18-02-2025,Poland,PLGDN,18-02-2025,13-02-2025,CMDUCHN1870110,CMDU,202508,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,29-12-2024,France,FRFSM,29-12-2024,27-12-2024,MAEU246438777,MAEU,202501,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,30-12-2024,France,FRLEH,30-12-2024,27-12-2024,CMDUCHN1734580,CMDU,202501,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,26-12-2024,Poland,PLGDN,26-12-2024,21-12-2024,CMDUCHN1710007,CMDU,202452,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,ACTION SERVICE & DISTRIBUTIE BV,ACTION SERVICE & DISTRIBUTIE BV,27-12-2024,Poland,PLGDN,27-12-2024,24-12-2024,MAEU246081365,MAEU,202452,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,27-12-2024,France,FRLEH,27-12-2024,21-12-2024,KHNN1062495420,KHNN,202452,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,27-12-2024,France,FRFSM,27-12-2024,21-12-2024,MAEU244827814,MAEU,202452,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,28-12-2024,Netherlands,NLROT,29-12-2024,18-12-2024,CMDUCHN1709953,CMDU,202452,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,02-01-2025,France,FRFSM,01-01-2025,30-12-2024,HLCUNG12409VWRH0,HLCU,202501,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,ACTION SERVICE & DISTRIBUTIE BV,ACTION SERVICE & DISTRIBUTIE BV,03-01-2025,France,FRFSM,03-01-2025,31-12-2024,MAEU278639787,MAEU,202501,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,03-01-2025,France,FRLEH,04-01-2025,03-01-2025,KHNN1062590685,KHNN,202501,Delay,1,,1.0,
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,04-01-2025,Poland,PLGDN,04-01-2025,30-12-2024,MAEU273586604,MAEU,202501,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,04-01-2025,Poland,PLGDN,04-01-2025,30-12-2024,MAEU245813753,MAEU,202501,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,ACTION SERVICE & DISTRIBUTIE BV,ACTION SERVICE & DISTRIBUTIE BV,06-01-2025,Germany,DEHAM,06-01-2025,30-12-2024,MAEU245902523,MAEU,202502,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,08-01-2025,France,FRFSM,08-01-2025,04-01-2025,MAEU278639824,MAEU,202502,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,ACTION SERVICE & DISTRIBUTIE BV,ACTION SERVICE & DISTRIBUTIE BV,11-01-2025,Poland,PLGDN,11-01-2025,07-01-2025,MAEU246535690,MAEU,202502,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,11-01-2025,Netherlands,NLROT,11-01-2025,07-01-2025,MEDUQW943730,MSCU,202502,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,17-02-2025,Germany,DEHAM,17-02-2025,18-02-2025,MAEU285293890,MAEU,202508,Delay,1,,1.0,
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,01-02-2025,Netherlands,NLROT,01-02-2025,24-01-2025,CMDUCAD0787701,CMDU,202505,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,ACTION SERVICE & DISTRIBUTIE BV,ACTION SERVICE & DISTRIBUTIE BV,03-03-2025,Netherlands,NLROT,03-03-2025,28-02-2025,MEDUHP146085,MSCU,202510,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,ACTION SERVICE & DISTRIBUTIE BV,ACTION SERVICE & DISTRIBUTIE BV,17-01-2025,Netherlands,NLROT,19-01-2025,09-01-2025,HLCUTA1240904085,HLCU,202503,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,02-03-2025,France,FRLEH,01-03-2025,26-02-2025,HLCUNG12412VQXR1,HLCU,202510,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,06-02-2025,Netherlands,NLROT,06-02-2025,30-01-2025,KHNN1062881704,KHNN,202506,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,25-02-2025,Netherlands,NLROT,25-02-2025,19-02-2025,KHNN1062832833,KHNN,202509,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,11-02-2025,France,FRLEH,11-02-2025,06-02-2025,MEDUFD802833,MSCU,202507,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,ACTION SERVICE & DISTRIBUTIE BV,ACTION SERVICE & DISTRIBUTIE BV,21-02-2025,Germany,DEHAM,21-02-2025,13-02-2025,HLCUTA1240908880,HLCU,202508,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,29-01-2025,Netherlands,NLROT,29-01-2025,23-01-2025,KHNN1062524069,KHNN,202505,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,03-03-2025,Netherlands,NLROT,03-03-2025,28-02-2025,MEDUOY044341,MSCU,202510,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,27-01-2025,France,FRLEH,27-01-2025,22-01-2025,MEDUYY258061,MSCU,202505,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,23-01-2025,France,FRFSM,23-01-2025,16-01-2025,MEDUR5041484,MSCU,202504,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,ACTION SERVICE & DISTRIBUTIE BV,ACTION SERVICE & DISTRIBUTIE BV,03-02-2025,France,FRLEH,03-02-2025,25-01-2025,MAEU285065277,MAEU,202506,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,22-02-2025,Poland,PLGDN,22-02-2025,15-02-2025,MAEU248651870,MAEU,202508,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,ACTION SERVICE & DISTRIBUTIE BV,ACTION SERVICE & DISTRIBUTIE BV,18-02-2025,Netherlands,NLROT,18-02-2025,13-02-2025,MAEU248532525,MAEU,202508,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,08-02-2025,Poland,PLGDN,08-02-2025,30-01-2025,MAEU285293928,MAEU,202506,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,ACTION SERVICE & DISTRIBUTIE BV,ACTION SERVICE & DISTRIBUTIE BV,22-02-2025,Netherlands,NLROT,22-02-2025,20-02-2025,MAEU248277780,MAEU,202508,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,18-01-2025,Poland,PLGDN,18-01-2025,10-01-2025,MAEU247001493,MAEU,202503,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,03-02-2025,France,FRLEH,03-02-2025,23-01-2025,MEDUGS133361,MSCU,202506,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,ACTION SERVICE & DISTRIBUTIE BV,ACTION SERVICE & DISTRIBUTIE BV,17-02-2025,Netherlands,NLROT,18-02-2025,11-02-2025,KHNN1063295309,KHNN,202508,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,03-02-2025,Netherlands,NLROT,03-02-2025,28-01-2025,MEDUGS385987,MSCU,202506,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,22-02-2025,Poland,PLGDN,22-02-2025,15-02-2025,MAEU248651869,MAEU,202508,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,ACTION SERVICE & DISTRIBUTIE BV,ACTION SERVICE & DISTRIBUTIE BV,28-01-2025,France,FRFSM,28-01-2025,24-01-2025,MAEU246189766,MAEU,202505,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,ACTION SERVICE & DISTRIBUTIE BV,ACTION SERVICE & DISTRIBUTIE BV,24-01-2025,Poland,PLGDN,24-01-2025,17-01-2025,MAEU285293735,MAEU,202504,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,06-02-2025,Netherlands,NLROT,06-02-2025,06-02-2025,MEDUGS120400,MSCU,202506,Delay,1,,1.0,
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,02-03-2025,France,FRFSM,02-03-2025,18-02-2025,MEDUGS317212,MSCU,202510,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,02-03-2025,France,FRLEH,02-03-2025,13-02-2025,MEDUGS719573,MSCU,202510,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,02-03-2025,France,FRFSM,02-03-2025,18-02-2025,MEDUGS317261,MSCU,202510,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,ACTION SERVICE & DISTRIBUTIE BV,ACTION SERVICE & DISTRIBUTIE BV,17-02-2025,France,FRLEH,17-02-2025,07-02-2025,MAEU247495381,MAEU,202508,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,ACTION SERVICE & DISTRIBUTIE BV,ACTION SERVICE & DISTRIBUTIE BV,01-03-2025,Netherlands,NLROT,01-03-2025,20-02-2025,HLCUTA1241004398,HLCU,202509,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,ACTION SERVICE & DISTRIBUTIE BV,ACTION SERVICE & DISTRIBUTIE BV,09-02-2025,France,FRFSM,09-02-2025,04-02-2025,MEDUGS059822,MSCU,202507,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,ACTION SERVICE & DISTRIBUTIE BV,ACTION SERVICE & DISTRIBUTIE BV,07-02-2025,Netherlands,NLROT,07-02-2025,04-02-2025,MEDUYY353573,MSCU,202506,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,15-02-2025,Netherlands,NLROT,15-02-2025,10-02-2025,MEDUOY045744,MSCU,202507,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,26-01-2025,Netherlands,NLROT,26-01-2025,22-01-2025,MEDUR5391210,MSCU,202505,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,05-02-2025,Netherlands,NLROT,05-02-2025,27-01-2025,KHNN1063319762,KHNN,202506,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,01-03-2025,Poland,PLGDN,01-03-2025,,CMDUNGP1968929,CMDU,202509,Delay,1,,1.0,
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,31-12-2024,Germany,DEHAM,31-12-2024,22-01-2025,MAEU245598713,MAEU,202501,Delay,1,,1.0,
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,26-12-2024,France,FRFSM,26-12-2024,19-12-2024,HLCUNG12409VWMV8,HLCU,202452,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,27-12-2024,France,FRFSM,27-12-2024,22-12-2024,MAEU244827829,MAEU,202452,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,03-01-2025,France,FRFSM,03-01-2025,31-12-2024,MAEU244452453,MAEU,202501,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,04-01-2025,Poland,PLGDN,04-01-2025,30-12-2024,MAEU273586611,MAEU,202501,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,04-01-2025,Netherlands,NLROT,21-12-2024,16-12-2024,MEDUR5031386,MSCU,202501,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,ACTION SERVICE & DISTRIBUTIE BV,ACTION SERVICE & DISTRIBUTIE BV,05-01-2025,Netherlands,NLROT,05-01-2025,30-12-2024,MAEU246499696,MAEU,202502,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,06-01-2025,Germany,DEHAM,06-01-2025,08-01-2025,MAEU245813715,MAEU,202502,Delay,1,,1.0,
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,08-01-2025,Netherlands,NLROT,08-01-2025,30-12-2024,HLCUSHA241125851,HLCU,202502,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,ACTION SERVICE & DISTRIBUTIE BV,ACTION SERVICE & DISTRIBUTIE BV,10-01-2025,France,FRFSM,10-01-2025,09-01-2025,CMDUNGP1799609,CMDU,202502,Delay,1,,1.0,
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,11-01-2025,Netherlands,NLROT,11-01-2025,07-01-2025,MEDUQW943870,MSCU,202502,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,24-01-2025,France,FRLEH,24-01-2025,22-01-2025,MAEU245941811,MAEU,202504,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,02-02-2025,France,FRLEH,02-02-2025,24-01-2025,HLCUSZX2411BETL5,HLCU,202506,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,02-02-2025,France,FRLEH,02-02-2025,27-01-2025,CMDUCHN1803140,CMDU,202506,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,ACTION SERVICE & DISTRIBUTIE BV,ACTION SERVICE & DISTRIBUTIE BV,10-02-2025,Netherlands,NLROT,09-02-2025,24-01-2025,EGLV143462957340,EGLV,202507,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,Action Service & Distributie BV,ACTION SERVICE & DISTRIBUTIE BV,16-02-2025,Netherlands,NLROT,15-02-2025,10-02-2025,EGLV143462957617,EGLV,202508,On_Time,1,1.0,,100.0
Carrier_Release_Timeliness,SCP,NLACTIONNEHQ,ACTION SERVICE & DISTRIBUTIE BV,ACTION SERVICE & DISTRIBUTIE BV,18-02-2025,Netherlands,NLROT,18-02-2025,10-02-2025,HLCUNG12412VRGI1,HLCU,202508,On_Time,1,1.0,,100.0
